,fips,percent_cases,poverty_percent,median_household_income,always,frequently,sometimes,rarely,never
2565,48413,0.09,0.15,53286.0,0.644,0.271,0.054000000000000006,0.028999999999999998,0.002
2161,48415,0.23,0.15,56299.0,0.46299999999999997,0.09,0.127,0.177,0.14300000000000002
2187,48417,0.09,0.13,65095.0,0.518,0.183,0.14,0.099,0.061
1993,48419,0.08,0.21,39708.0,0.45299999999999996,0.369,0.11699999999999999,0.035,0.025
2209,48421,0.08,0.11,55473.0,0.406,0.267,0.129,0.073,0.125
2251,48423,0.09,0.13,59538.0,0.529,0.168,0.10400000000000001,0.091,0.10800000000000001
106,48425,0.12,0.09,67897.0,0.47700000000000004,0.201,0.133,0.161,0.027000000000000003
2512,48427,0.15,0.32,32516.0,0.831,0.1,0.023,0.008,0.039
2202,48429,0.09,0.17,46658.0,0.445,0.127,0.221,0.149,0.057999999999999996
2210,48431,0.09,0.11,66790.0,0.5720000000000001,0.252,0.067,0.077,0.032
2198,48433,0.12,0.15,48267.0,0.449,0.22399999999999998,0.12,0.122,0.084
2613,48435,0.13,0.13,63427.0,0.659,0.209,0.08,0.042,0.009000000000000001
2128,48437,0.14,0.21,44388.0,0.532,0.255,0.053,0.075,0.084
2113,48439,0.12,0.1,70130.0,0.722,0.14400000000000002,0.077,0.034,0.023
2194,48441,0.12,0.14,54465.0,0.575,0.191,0.12,0.059000000000000004,0.054000000000000006
2813,48443,0.11,0.18,45677.0,0.597,0.154,0.16699999999999998,0.061,0.021
2093,48445,0.15,0.22,42953.0,0.613,0.226,0.061,0.066,0.034
2186,48447,0.05,0.14,42746.0,0.501,0.11800000000000001,0.172,0.135,0.073
665,48449,0.13,0.16,49924.0,0.409,0.264,0.191,0.11699999999999999,0.019
2639,48451,0.15,0.13,54774.0,0.613,0.271,0.071,0.038,0.006999999999999999
2345,48453,0.07,0.11,80690.0,0.795,0.158,0.024,0.008,0.015
1699,48455,0.06,0.18,43788.0,0.625,0.18100000000000002,0.065,0.077,0.052000000000000005
2228,48457,0.07,0.17,48254.0,0.703,0.155,0.054000000000000006,0.066,0.021
1351,48459,0.09,0.15,53078.0,0.59,0.179,0.10400000000000001,0.076,0.051
2524,48461,0.11,0.14,58908.0,0.5670000000000001,0.21,0.08800000000000001,0.057999999999999996,0.077
2645,48463,0.14,0.2,44690.0,0.747,0.081,0.136,0.022000000000000002,0.013999999999999999
2899,48465,0.17,0.21,45034.0,0.784,0.07200000000000001,0.09,0.05,0.003
2025,48467,0.08,0.14,55554.0,0.40700000000000003,0.161,0.151,0.14300000000000002,0.138
2088,48469,0.1,0.14,57344.0,0.757,0.057999999999999996,0.138,0.039,0.008
1931,48471,0.16,0.21,47519.0,0.655,0.179,0.079,0.057999999999999996,0.028999999999999998
1011,48473,0.08,0.13,61822.0,0.618,0.23600000000000002,0.07,0.06,0.016
1996,48475,0.1,0.12,61396.0,0.5770000000000001,0.19699999999999998,0.094,0.052000000000000005,0.08
1448,48477,0.13,0.11,59039.0,0.534,0.32799999999999996,0.087,0.031,0.02
2909,48479,0.17,0.21,52576.0,0.767,0.136,0.064,0.0,0.033
2422,48481,0.1,0.16,49901.0,0.625,0.21600000000000003,0.076,0.07200000000000001,0.011000000000000001
2185,48483,0.12,0.12,58544.0,0.34600000000000003,0.126,0.158,0.139,0.23
1478,48485,0.13,0.14,51535.0,0.6920000000000001,0.092,0.096,0.046,0.073
2289,48487,0.16,0.15,42570.0,0.535,0.168,0.171,0.081,0.046
1897,48489,0.18,0.3,35821.0,0.82,0.064,0.067,0.015,0.034
2453,48491,0.08,0.05,92661.0,0.708,0.177,0.065,0.033,0.016
1948,48493,0.09,0.08,76905.0,0.716,0.20800000000000002,0.07200000000000001,0.003,0.0
2002,48495,0.1,0.12,64894.0,0.581,0.196,0.086,0.05,0.087
2206,48497,0.11,0.08,70468.0,0.649,0.17,0.046,0.127,0.008
1654,48499,0.08,0.14,56945.0,0.526,0.28300000000000003,0.071,0.073,0.046
1920,48501,0.11,0.11,62636.0,0.561,0.254,0.065,0.035,0.084
2218,48503,0.13,0.14,52643.0,0.645,0.14400000000000002,0.086,0.063,0.062
2380,48505,0.13,0.3,36069.0,0.779,0.138,0.035,0.001,0.047
2558,48507,0.17,0.3,32538.0,0.635,0.138,0.115,0.075,0.036000000000000004
2850,49001,0.12,0.09,58309.0,0.32,0.28300000000000003,0.271,0.026000000000000002,0.099
3012,49003,0.11,0.08,69380.0,0.419,0.27,0.111,0.11599999999999999,0.084
2483,49005,0.13,0.13,63180.0,0.41100000000000003,0.31,0.08,0.10800000000000001,0.09
2621,49007,0.09,0.16,52110.0,0.353,0.293,0.114,0.134,0.107
1754,49009,0.06,0.07,63433.0,0.18100000000000002,0.33,0.102,0.29600000000000004,0.091
1480,49011,0.12,0.06,87610.0,0.518,0.314,0.077,0.055,0.035
2901,49013,0.07,0.14,59437.0,0.188,0.469,0.033,0.259,0.051
2956,49015,0.1,0.11,61893.0,0.424,0.239,0.106,0.109,0.122
2988,49017,0.09,0.09,54625.0,0.386,0.264,0.23199999999999998,0.055999999999999994,0.062
2920,49019,0.11,0.12,53535.0,0.5579999999999999,0.17600000000000002,0.098,0.111,0.055999999999999994
2904,49021,0.12,0.13,58307.0,0.41700000000000004,0.262,0.22,0.036000000000000004,0.065
2910,49023,0.11,0.09,66056.0,0.369,0.193,0.079,0.023,0.335
2942,49025,0.09,0.09,55887.0,0.445,0.22699999999999998,0.226,0.040999999999999995,0.061
3013,49027,0.12,0.12,59069.0,0.28600000000000003,0.171,0.08800000000000001,0.023,0.43200000000000005
1407,49029,0.11,0.04,101943.0,0.33,0.37,0.053,0.155,0.092
1855,49031,0.07,0.16,42196.0,0.276,0.3,0.266,0.061,0.09699999999999999
2413,49033,0.06,0.09,64583.0,0.42100000000000004,0.327,0.062,0.113,0.077
1945,49035,0.14,0.09,79941.0,0.644,0.20199999999999999,0.094,0.032,0.027999999999999997
3022,49037,0.13,0.22,49438.0,0.644,0.21,0.042,0.064,0.04
2655,49039,0.14,0.13,54648.0,0.473,0.273,0.10400000000000001,0.043,0.107
2736,49041,0.11,0.12,58983.0,0.282,0.3,0.171,0.096,0.152
2725,49043,0.14,0.05,112482.0,0.6509999999999999,0.177,0.054000000000000006,0.1,0.018000000000000002
3018,49045,0.1,0.05,80196.0,0.532,0.212,0.141,0.114,0.002
2958,49047,0.09,0.11,62541.0,0.175,0.389,0.046,0.26899999999999996,0.121
2779,49049,0.16,0.1,79505.0,0.45799999999999996,0.244,0.195,0.035,0.068
2501,49051,0.14,0.05,92136.0,0.588,0.254,0.055999999999999994,0.063,0.039
2830,49053,0.13,0.1,64388.0,0.518,0.26899999999999996,0.12300000000000001,0.055999999999999994,0.034
2834,49055,0.05,0.12,50555.0,0.42,0.26899999999999996,0.114,0.129,0.068
1569,49057,0.12,0.07,71835.0,0.486,0.287,0.07200000000000001,0.08900000000000001,0.066
1947,50001,0.03,0.08,73574.0,0.7020000000000001,0.139,0.086,0.045,0.028999999999999998
1603,50003,0.06,0.1,56948.0,0.77,0.084,0.061,0.057999999999999996,0.027999999999999997
1562,50005,0.04,0.12,50942.0,0.57,0.154,0.078,0.121,0.076
1439,50007,0.05,0.1,76483.0,0.718,0.115,0.065,0.07,0.031
1594,50009,0.05,0.15,45796.0,0.631,0.158,0.083,0.075,0.054000000000000006
1646,50011,0.04,0.1,65056.0,0.71,0.134,0.055999999999999994,0.057999999999999996,0.042
110,50013,0.03,0.08,68364.0,0.7290000000000001,0.113,0.08800000000000001,0.039,0.031
819,50015,0.04,0.09,60555.0,0.59,0.141,0.062,0.18100000000000002,0.027000000000000003
1645,50017,0.03,0.09,59758.0,0.696,0.107,0.073,0.095,0.028999999999999998
1739,50019,0.05,0.13,48826.0,0.546,0.149,0.061,0.174,0.07
2242,50021,0.04,0.11,51903.0,0.639,0.205,0.08800000000000001,0.037000000000000005,0.031
1653,50023,0.03,0.08,65879.0,0.604,0.05,0.10400000000000001,0.19,0.051
1919,50025,0.04,0.12,52068.0,0.708,0.151,0.035,0.031,0.075
2286,50027,0.03,0.09,61843.0,0.627,0.22699999999999998,0.03,0.055,0.061
2564,51001,0.09,0.16,47335.0,0.8240000000000001,0.1,0.055,0.019,0.001
1768,51003,0.06,0.07,86332.0,0.81,0.09300000000000001,0.054000000000000006,0.022000000000000002,0.023
775,51005,0.1,0.12,53341.0,0.525,0.174,0.12300000000000001,0.034,0.145
418,51007,0.07,0.09,60096.0,0.672,0.13,0.11599999999999999,0.069,0.013000000000000001
876,51009,0.1,0.12,56218.0,0.625,0.204,0.07400000000000001,0.033,0.064
362,51011,0.11,0.13,54609.0,0.61,0.204,0.105,0.018000000000000002,0.063
30,51013,0.07,0.08,118986.0,0.75,0.187,0.035,0.018000000000000002,0.01
2280,51015,0.08,0.07,63621.0,0.701,0.17300000000000001,0.061,0.037000000000000005,0.028999999999999998
1059,51017,0.07,0.1,54385.0,0.57,0.165,0.121,0.045,0.099
1867,51019,0.09,0.09,66591.0,0.495,0.248,0.115,0.09,0.052000000000000005
419,51021,0.12,0.13,49023.0,0.44,0.166,0.2,0.114,0.081
1099,51023,0.08,0.06,74178.0,0.551,0.221,0.106,0.079,0.043
1183,51025,0.1,0.21,43835.0,0.688,0.145,0.158,0.003,0.006
956,51027,0.08,0.22,36881.0,0.46299999999999997,0.18100000000000002,0.21899999999999997,0.099,0.037000000000000005
1307,51029,0.14,0.17,47202.0,0.7140000000000001,0.132,0.124,0.01,0.02
975,51031,0.09,0.11,48984.0,0.585,0.222,0.083,0.04,0.07
1074,51033,0.09,0.1,64647.0,0.75,0.14,0.031,0.032,0.047
874,51035,0.09,0.14,45698.0,0.496,0.285,0.084,0.073,0.064
127,51036,0.07,0.12,56465.0,0.6829999999999999,0.177,0.10300000000000001,0.02,0.017
873,51037,0.07,0.19,43001.0,0.61,0.133,0.14800000000000002,0.025,0.084
733,51041,0.09,0.07,81641.0,0.649,0.21600000000000003,0.08,0.03,0.026000000000000002
91,51043,0.07,0.06,85567.0,0.74,0.154,0.057,0.036000000000000004,0.013000000000000001
355,51045,0.06,0.11,53319.0,0.632,0.182,0.14800000000000002,0.022000000000000002,0.017
480,51047,0.09,0.09,79739.0,0.653,0.213,0.013000000000000001,0.068,0.053
286,51049,0.05,0.14,52005.0,0.6990000000000001,0.13699999999999998,0.098,0.055,0.012
360,51051,0.07,0.24,37161.0,0.528,0.182,0.129,0.129,0.031
972,51053,0.08,0.11,58474.0,0.664,0.193,0.10400000000000001,0.016,0.022000000000000002
264,51057,0.07,0.16,53538.0,0.563,0.16,0.18100000000000002,0.081,0.016
567,51059,0.07,0.06,127898.0,0.748,0.163,0.054000000000000006,0.016,0.018000000000000002
1540,51061,0.07,0.06,103827.0,0.772,0.133,0.042,0.013000000000000001,0.04
479,51063,0.05,0.11,52277.0,0.51,0.256,0.092,0.063,0.079
277,51065,0.07,0.07,75089.0,0.772,0.1,0.077,0.013999999999999999,0.037000000000000005
1689,51067,0.08,0.12,61878.0,0.57,0.18899999999999997,0.069,0.098,0.07400000000000001
618,51069,0.09,0.06,83672.0,0.614,0.264,0.048,0.048,0.026000000000000002
424,51071,0.08,0.11,53111.0,0.5670000000000001,0.13699999999999998,0.14,0.09,0.066
269,51073,0.06,0.09,71715.0,0.7240000000000001,0.23399999999999999,0.035,0.004,0.003
276,51075,0.06,0.06,100444.0,0.7609999999999999,0.09699999999999999,0.065,0.043,0.034
768,51077,0.11,0.19,41312.0,0.527,0.196,0.07,0.065,0.141
73,51079,0.07,0.08,73345.0,0.747,0.153,0.052000000000000005,0.038,0.011000000000000001
284,51081,0.2,0.24,47315.0,0.6809999999999999,0.158,0.145,0.002,0.013999999999999999
1977,51083,0.09,0.17,42619.0,0.643,0.165,0.07200000000000001,0.027999999999999997,0.092
861,51085,0.08,0.05,90824.0,0.568,0.25,0.087,0.052000000000000005,0.043
176,51087,0.08,0.09,68975.0,0.662,0.191,0.071,0.037000000000000005,0.04
488,51089,0.1,0.15,41908.0,0.5660000000000001,0.154,0.132,0.085,0.063
619,51091,0.05,0.12,45917.0,0.599,0.19699999999999998,0.10300000000000001,0.040999999999999995,0.059000000000000004
434,51093,0.09,0.09,78749.0,0.569,0.27699999999999997,0.059000000000000004,0.055,0.039
92,51095,0.06,0.06,92773.0,0.75,0.231,0.005,0.008,0.006
343,51097,0.06,0.12,54185.0,0.612,0.191,0.149,0.040999999999999995,0.006999999999999999
101,51099,0.07,0.06,85657.0,0.6659999999999999,0.053,0.086,0.044000000000000004,0.151
262,51101,0.07,0.07,73035.0,0.546,0.16899999999999998,0.201,0.07200000000000001,0.012
161,51103,0.07,0.13,55072.0,0.6779999999999999,0.17800000000000002,0.121,0.022000000000000002,0.001
728,51105,0.11,0.27,35878.0,0.5820000000000001,0.10400000000000001,0.07200000000000001,0.135,0.107
1020,51107,0.07,0.03,151806.0,0.763,0.17300000000000001,0.038,0.012,0.013999999999999999
985,51109,0.06,0.1,64135.0,0.748,0.146,0.036000000000000004,0.045,0.025
695,51111,0.07,0.19,44860.0,0.649,0.14300000000000002,0.134,0.006,0.068
335,51113,0.05,0.09,66397.0,0.6679999999999999,0.154,0.064,0.09699999999999999,0.017
191,51115,0.07,0.09,69112.0,0.76,0.19,0.049,0.001,0.001
1608,51117,0.08,0.17,43128.0,0.648,0.14,0.128,0.022000000000000002,0.063
134,51119,0.06,0.14,58834.0,0.654,0.237,0.10300000000000001,0.004,0.001
498,51121,0.1,0.2,58740.0,0.64,0.171,0.09,0.042,0.055999999999999994
863,51125,0.06,0.12,55804.0,0.701,0.16699999999999998,0.106,0.015,0.011000000000000001
154,51127,0.07,0.05,102619.0,0.708,0.17,0.079,0.035,0.008
1913,51131,0.07,0.18,45235.0,0.7609999999999999,0.11199999999999999,0.08900000000000001,0.037000000000000005,0.001
263,51133,0.06,0.13,60385.0,0.71,0.141,0.095,0.038,0.017
326,51135,0.15,0.22,45913.0,0.6609999999999999,0.182,0.099,0.013999999999999999,0.044000000000000004
382,51137,0.06,0.1,71691.0,0.643,0.153,0.038,0.132,0.033
322,51139,0.09,0.11,52877.0,0.52,0.166,0.237,0.052000000000000005,0.025
899,51141,0.08,0.16,43568.0,0.491,0.203,0.166,0.098,0.042
2290,51143,0.09,0.15,51682.0,0.5670000000000001,0.135,0.147,0.045,0.106
217,51145,0.06,0.05,94293.0,0.66,0.162,0.07400000000000001,0.092,0.012
411,51147,0.12,0.21,44586.0,0.64,0.154,0.138,0.009000000000000001,0.059000000000000004
249,51149,0.1,0.08,74518.0,0.619,0.18899999999999997,0.127,0.033,0.033
402,51153,0.1,0.06,106208.0,0.7609999999999999,0.11,0.055,0.027000000000000003,0.047
353,51155,0.09,0.15,54086.0,0.523,0.17300000000000001,0.166,0.055,0.083
229,51157,0.05,0.08,79086.0,0.7170000000000001,0.16399999999999998,0.077,0.019,0.023
142,51159,0.21,0.18,49758.0,0.64,0.16699999999999998,0.109,0.07,0.015
189,51161,0.09,0.06,71742.0,0.607,0.205,0.077,0.045,0.065
1375,51163,0.07,0.12,58501.0,0.675,0.13,0.068,0.11199999999999999,0.015
2016,51165,0.09,0.08,67242.0,0.5529999999999999,0.212,0.139,0.062,0.034
870,51167,0.09,0.2,40345.0,0.32899999999999996,0.24,0.212,0.13699999999999998,0.08199999999999999
1072,51169,0.09,0.15,41288.0,0.523,0.157,0.121,0.124,0.07400000000000001
995,51171,0.1,0.1,59087.0,0.514,0.28800000000000003,0.136,0.039,0.023
791,51173,0.1,0.16,41964.0,0.415,0.182,0.237,0.079,0.087
1384,51175,0.12,0.13,62327.0,0.69,0.21600000000000003,0.063,0.013000000000000001,0.019
601,51177,0.08,0.07,90262.0,0.785,0.115,0.03,0.019,0.05
245,51179,0.07,0.05,109090.0,0.728,0.095,0.09699999999999999,0.035,0.045
312,51181,0.07,0.12,59069.0,0.721,0.249,0.003,0.021,0.006
914,51183,0.14,0.22,45134.0,0.698,0.218,0.06,0.012,0.012
1018,51185,0.1,0.22,43619.0,0.41,0.16,0.264,0.10400000000000001,0.062
141,51187,0.08,0.1,69878.0,0.669,0.2,0.08800000000000001,0.017,0.027000000000000003
1176,51191,0.09,0.12,52387.0,0.368,0.266,0.14400000000000002,0.099,0.12300000000000001
193,51193,0.07,0.16,54885.0,0.631,0.127,0.127,0.036000000000000004,0.079
556,51195,0.09,0.2,42372.0,0.643,0.158,0.099,0.075,0.025
823,51197,0.1,0.13,48543.0,0.447,0.21,0.172,0.075,0.096
140,51199,0.06,0.05,91535.0,0.7859999999999999,0.162,0.024,0.021,0.006
26,51510,0.08,0.09,102589.0,0.7120000000000001,0.17,0.065,0.02,0.032
23,51520,0.1,0.22,37678.0,0.35200000000000004,0.273,0.075,0.125,0.174
9,51530,0.16,0.17,44752.0,0.639,0.125,0.068,0.15,0.018000000000000002
19,51540,0.09,0.22,58717.0,0.833,0.075,0.05,0.019,0.023
406,51550,0.09,0.08,77361.0,0.68,0.182,0.095,0.025,0.018000000000000002
13,51570,0.1,0.09,57688.0,0.608,0.177,0.126,0.045,0.044000000000000004
7,51580,0.11,0.14,41842.0,0.478,0.188,0.133,0.017,0.184
32,51590,0.12,0.24,36073.0,0.534,0.127,0.209,0.043,0.087
10,51595,0.13,0.2,38631.0,0.687,0.14800000000000002,0.14800000000000002,0.001,0.015
8,51600,0.02,0.07,106430.0,0.7120000000000001,0.17300000000000001,0.075,0.015,0.025
5,51610,0.03,0.04,137849.0,0.765,0.158,0.038,0.033,0.006999999999999999
12,51620,0.14,0.19,45433.0,0.6559999999999999,0.192,0.115,0.027000000000000003,0.01
20,51630,0.08,0.17,62121.0,0.784,0.136,0.034,0.006999999999999999,0.038
14,51640,0.19,0.19,37229.0,0.551,0.243,0.049,0.086,0.071
55,51650,0.08,0.14,55816.0,0.7709999999999999,0.11800000000000001,0.078,0.025,0.008
27,51660,0.14,0.25,48189.0,0.5710000000000001,0.205,0.129,0.066,0.028999999999999998
21,51670,0.12,0.19,38293.0,0.588,0.187,0.149,0.038,0.038
6,51678,0.26,0.23,54204.0,0.6629999999999999,0.121,0.059000000000000004,0.146,0.01
35,51680,0.11,0.17,50612.0,0.603,0.222,0.073,0.031,0.07
17,51683,0.1,0.07,84405.0,0.742,0.175,0.027000000000000003,0.023,0.033
4,51685,0.07,0.06,83145.0,0.72,0.16699999999999998,0.017,0.025,0.071
22,51690,0.14,0.2,37814.0,0.564,0.163,0.134,0.076,0.063
52,51700,0.08,0.15,53022.0,0.772,0.145,0.035,0.038,0.01
45,51710,0.09,0.19,52437.0,0.664,0.215,0.087,0.03,0.004
11,51720,0.07,0.19,38062.0,0.687,0.155,0.085,0.055999999999999994,0.017
29,51730,0.13,0.22,40240.0,0.64,0.177,0.11599999999999999,0.033,0.034
40,51735,0.07,0.05,98217.0,0.69,0.21899999999999997,0.073,0.013999999999999999,0.004
34,51740,0.1,0.18,50411.0,0.634,0.225,0.122,0.019,0.0
18,51750,0.15,0.3,41530.0,0.593,0.177,0.11,0.045,0.075
37,51760,0.08,0.19,50949.0,0.541,0.275,0.092,0.031,0.06
31,51770,0.09,0.2,45534.0,0.58,0.212,0.08800000000000001,0.05,0.07
25,51775,0.09,0.09,54888.0,0.63,0.19899999999999998,0.068,0.039,0.064
28,51790,0.1,0.11,54296.0,0.718,0.158,0.057,0.039,0.027000000000000003
676,51800,0.09,0.1,77847.0,0.565,0.20800000000000002,0.171,0.048,0.006999999999999999
929,51810,0.08,0.07,78491.0,0.6779999999999999,0.20199999999999999,0.062,0.040999999999999995,0.017
24,51820,0.11,0.12,44619.0,0.71,0.18600000000000003,0.049,0.027999999999999997,0.027000000000000003
15,51830,0.07,0.18,56569.0,0.737,0.249,0.001,0.009000000000000001,0.005
16,51840,0.11,0.13,60254.0,0.611,0.27699999999999997,0.032,0.055999999999999994,0.025
2740,53001,0.12,0.17,53535.0,0.7240000000000001,0.076,0.07200000000000001,0.051,0.077
1503,53003,0.07,0.14,54776.0,0.522,0.32,0.115,0.028999999999999998,0.013999999999999999
2691,53005,0.09,0.11,72847.0,0.7609999999999999,0.08,0.064,0.011000000000000001,0.084
2883,53007,0.09,0.12,59838.0,0.564,0.297,0.028999999999999998,0.048,0.062
2860,53009,0.02,0.11,57571.0,0.746,0.225,0.027999999999999997,0.0,0.001
1555,53011,0.05,0.09,80407.0,0.741,0.17,0.048,0.021,0.02
2060,53013,0.03,0.12,56338.0,0.586,0.223,0.079,0.031,0.08
2479,53015,0.06,0.13,57316.0,0.625,0.21600000000000003,0.098,0.02,0.040999999999999995
2717,53017,0.09,0.11,63086.0,0.573,0.271,0.042,0.047,0.067
2796,53019,0.05,0.18,47463.0,0.565,0.204,0.08199999999999999,0.066,0.08199999999999999
2534,53021,0.15,0.14,63575.0,0.753,0.069,0.059000000000000004,0.013000000000000001,0.106
1718,53023,0.06,0.13,54555.0,0.563,0.292,0.085,0.028999999999999998,0.031
2869,53025,0.11,0.14,57152.0,0.6609999999999999,0.146,0.10800000000000001,0.052000000000000005,0.032
2790,53027,0.06,0.13,59346.0,0.662,0.213,0.087,0.009000000000000001,0.03
1010,53029,0.02,0.07,72173.0,0.759,0.15,0.066,0.009000000000000001,0.015
2785,53031,0.01,0.13,60556.0,0.754,0.171,0.064,0.0,0.011000000000000001
2805,53033,0.05,0.08,102338.0,0.7240000000000001,0.191,0.05,0.02,0.016
1166,53035,0.04,0.08,79268.0,0.7859999999999999,0.136,0.051,0.003,0.024
2809,53037,0.08,0.14,59172.0,0.672,0.179,0.033,0.084,0.032
2731,53039,0.04,0.14,60567.0,0.532,0.28800000000000003,0.113,0.028999999999999998,0.038
2831,53041,0.07,0.12,58525.0,0.616,0.111,0.128,0.11199999999999999,0.033
2811,53043,0.06,0.09,60849.0,0.765,0.10800000000000001,0.023,0.086,0.017
2371,53045,0.05,0.13,63689.0,0.721,0.152,0.091,0.024,0.011000000000000001
2991,53047,0.07,0.16,44777.0,0.617,0.19899999999999998,0.075,0.066,0.042
2509,53049,0.05,0.14,50521.0,0.7120000000000001,0.063,0.128,0.016,0.08199999999999999
2597,53051,0.06,0.16,51950.0,0.5870000000000001,0.212,0.052000000000000005,0.122,0.027000000000000003
2708,53053,0.06,0.09,78779.0,0.606,0.20600000000000002,0.10300000000000001,0.057,0.027999999999999997
1446,53055,0.01,0.08,69113.0,0.73,0.22899999999999998,0.021,0.004,0.015
2738,53057,0.05,0.11,67551.0,0.653,0.177,0.037000000000000005,0.09699999999999999,0.035
2675,53059,0.03,0.1,69163.0,0.76,0.08,0.092,0.048,0.019
2786,53061,0.05,0.07,89119.0,0.721,0.191,0.055999999999999994,0.013999999999999999,0.017
2697,53063,0.09,0.13,59976.0,0.679,0.151,0.08,0.057,0.033
2843,53065,0.05,0.15,55000.0,0.585,0.257,0.069,0.039,0.05
1875,53067,0.04,0.09,77890.0,0.685,0.132,0.109,0.051,0.022000000000000002
267,53069,0.04,0.11,61123.0,0.6579999999999999,0.161,0.079,0.057,0.045
2555,53071,0.1,0.13,60202.0,0.6409999999999999,0.193,0.061,0.022000000000000002,0.083
2837,53073,0.05,0.13,68656.0,0.747,0.122,0.061,0.027999999999999997,0.042
2784,53075,0.1,0.26,45906.0,0.629,0.31,0.049,0.009000000000000001,0.002
2952,53077,0.13,0.17,55674.0,0.74,0.14300000000000002,0.069,0.035,0.012
380,54001,0.1,0.18,39710.0,0.519,0.287,0.071,0.031,0.092
334,54003,0.11,0.11,63012.0,0.524,0.166,0.196,0.049,0.065
953,54005,0.1,0.19,43697.0,0.475,0.19699999999999998,0.09300000000000001,0.138,0.09699999999999999
1003,54007,0.07,0.18,39651.0,0.39799999999999996,0.20199999999999999,0.16699999999999998,0.131,0.102
44,54009,0.11,0.12,50900.0,0.436,0.192,0.195,0.11,0.067
270,54011,0.1,0.18,42125.0,0.47600000000000003,0.18600000000000003,0.154,0.09,0.092
246,54013,0.06,0.22,37307.0,0.408,0.21,0.22699999999999998,0.07,0.085
384,54015,0.06,0.22,41923.0,0.491,0.152,0.162,0.09699999999999999,0.098
331,54017,0.09,0.19,50642.0,0.42,0.307,0.075,0.011000000000000001,0.187
1584,54019,0.09,0.21,41430.0,0.409,0.13699999999999998,0.226,0.08800000000000001,0.14
374,54021,0.15,0.26,40373.0,0.40299999999999997,0.23600000000000002,0.14400000000000002,0.076,0.141
883,54023,0.11,0.13,47400.0,0.40700000000000003,0.193,0.067,0.23199999999999998,0.1
2347,54025,0.08,0.17,43564.0,0.5539999999999999,0.233,0.113,0.03,0.07
1519,54027,0.09,0.15,54811.0,0.619,0.23600000000000002,0.08800000000000001,0.035,0.021
42,54029,0.1,0.12,51017.0,0.45899999999999996,0.19,0.151,0.128,0.07200000000000001
1314,54031,0.12,0.14,46658.0,0.47600000000000003,0.23,0.10300000000000001,0.152,0.039
622,54033,0.09,0.11,53909.0,0.457,0.319,0.071,0.021,0.132
851,54035,0.08,0.17,50808.0,0.522,0.21600000000000003,0.09699999999999999,0.055,0.111
136,54037,0.09,0.1,75225.0,0.552,0.16899999999999998,0.2,0.038,0.040999999999999995
2173,54039,0.09,0.16,48334.0,0.605,0.147,0.064,0.039,0.145
499,54041,0.09,0.2,46895.0,0.45399999999999996,0.28800000000000003,0.068,0.028999999999999998,0.161
734,54043,0.08,0.2,43198.0,0.501,0.16699999999999998,0.16399999999999998,0.077,0.091
802,54045,0.11,0.22,38533.0,0.445,0.247,0.11599999999999999,0.11,0.08199999999999999
1062,54047,0.09,0.34,29106.0,0.42,0.226,0.18899999999999997,0.095,0.07
314,54049,0.09,0.15,51300.0,0.479,0.281,0.111,0.06,0.069
316,54051,0.12,0.14,53145.0,0.49700000000000005,0.256,0.077,0.095,0.075
